Time	100GtC	200GtC	500GtC	-100GtC	-200GtC	-500GtC
961	0.16	0.31	0.76	-0.15	-0.33	-0.81
962	0.16	0.31	0.76	-0.15	-0.33	-0.81
963	0.16	0.31	0.76	-0.15	-0.33	-0.81
964	0.16	0.31	0.76	-0.15	-0.33	-0.81
965	0.16	0.31	0.76	-0.15	-0.33	-0.81
966	0.16	0.31	0.76	-0.16	-0.33	-0.81
967	0.16	0.31	0.76	-0.15	-0.33	-0.81
968	0.16	0.31	0.76	-0.15	-0.33	-0.81
969	0.16	0.31	0.76	-0.15	-0.33	-0.81
970	0.16	0.31	0.76	-0.15	-0.33	-0.81
971	0.16	0.31	0.76	-0.15	-0.33	-0.81
972	0.16	0.31	0.76	-0.15	-0.33	-0.81
973	0.16	0.31	0.76	-0.15	-0.33	-0.81
974	0.16	0.31	0.76	-0.15	-0.33	-0.81
975	0.16	0.31	0.76	-0.15	-0.33	-0.81
976	0.16	0.31	0.76	-0.16	-0.33	-0.81
977	0.16	0.31	0.76	-0.15	-0.33	-0.81
978	0.16	0.31	0.76	-0.16	-0.33	-0.81
979	0.15	0.31	0.76	-0.15	-0.33	-0.81
980	0.16	0.31	0.76	-0.16	-0.33	-0.81
981	0.16	0.31	0.76	-0.15	-0.33	-0.81
982	0.16	0.31	0.76	-0.16	-0.33	-0.81
983	0.16	0.31	0.76	-0.15	-0.33	-0.81
984	0.16	0.31	0.76	-0.16	-0.33	-0.81
985	0.16	0.31	0.76	-0.16	-0.34	-0.81
986	0.16	0.31	0.76	-0.16	-0.33	-0.81
987	0.16	0.31	0.76	-0.15	-0.33	-0.81
988	0.16	0.31	0.76	-0.16	-0.33	-0.81
989	0.16	0.31	0.76	-0.15	-0.33	-0.81
990	0.16	0.31	0.76	-0.16	-0.33	-0.81
991	0.16	0.31	0.76	-0.15	-0.33	-0.81
992	0.16	0.31	0.76	-0.16	-0.33	-0.81
993	0.15	0.31	0.76	-0.16	-0.33	-0.81
994	0.15	0.31	0.76	-0.16	-0.33	-0.81
995	0.15	0.31	0.76	-0.16	-0.33	-0.81
996	0.16	0.31	0.76	-0.16	-0.33	-0.81
997	0.15	0.31	0.76	-0.16	-0.33	-0.81
998	0.15	0.3	0.76	-0.16	-0.33	-0.81
999	0.15	0.3	0.76	-0.16	-0.33	-0.81
1000	0.15	0.3	0.76	-0.16	-0.33	-0.81
